ID;ESPACIOS CULTURALES;Museo de Antioquia;Biblioteca Pública Piloto;Jardín Botánico;Parque Explora;Planetario
15FN22;Biblioteca Pública Piloto;0,333333333;1;0,333333333;0,2;0,333333333
15FN22;Jardín Botánico;5;3;1;0,333333333;0,2
15FN22;Parque Explora;3;5;3;1;0,333333333
15FN22;Planetario;5;3;5;3;1
15FN23;Museo de Antioquia;1;0,333333333;0,333333333;0,142857143;0,2
15FN23;Biblioteca Pública Piloto;3;1;0,2;0,142857143;3
15FN23;Jardín Botánico;3;5;1;0,2;3
15FN23;Parque Explora;7;7;5;1;7
15FN23;Planetario;5;0,333333333;0,333333333;0,142857143;1
15FN24;Museo de Antioquia;1;5;3;0,333333333;0,2
15FN24;Biblioteca Pública Piloto;0,2;1;0,2;0,142857143;0,111111111
15FN24;Jardín Botánico;0,333333333;5;1;0,2;0,142857143
15FN24;Parque Explora;3;7;5;1;7
15FN24;Planetario;5;9;7;0,142857143;1
15FN25;Museo de Antioquia;1;3;0,142857143;0,2;3
15FN25;Biblioteca Pública Piloto;0,333333333;1;0,2;0,333333333;0,2
15FN25;Jardín Botánico;7;5;1;3;5
15FN25;Parque Explora;5;3;0,333333333;1;3
15FN25;Planetario;0,333333333;5;0,2;0,333333333;1
16IN01;Museo de Antioquia;1;0,111111111;0,111111111;0,111111111;1
16IN01;Biblioteca Pública Piloto;9;1;0,2;0,111111111;1
16IN01;Jardín Botánico;9;5;1;0,111111111;1
16IN01;Parque Explora;9;9;9;1;1
16IN01;Planetario;1;1;1;1;1
16FN02;Museo de Antioquia;1;3;0,2;0,333333333;0,333333333
16FN02;Biblioteca Pública Piloto;0,333333333;1;1;5;0,333333333
16FN02;Jardín Botánico;5;1;1;1;0,333333333
16FN02;Parque Explora;3;0,2;1;1;5
16FN02;Planetario;3;3;3;0,2;1
16FN03;Museo de Antioquia;1;1;0,2;0,2;0,333333333
16FN03;Biblioteca Pública Piloto;1;1;0,2;0,2;0,333333333
16FN03;Jardín Botánico;5;5;1;3;5
16FN03;Parque Explora;5;5;0,333333333;1;3
16FN03;Planetario;3;3;0,2;0,333333333;1
16FN04;Museo de Antioquia;1;1;0,333333333;0,2;0,333333333
16FN04;Biblioteca Pública Piloto;1;1;0,2;0,2;0,142857143
16FN04;Jardín Botánico;3;5;1;3;1
16FN04;Parque Explora;5;5;0,333333333;1;0,333333333
16FN04;Planetario;3;7;1;3;1
16FN05;Museo de Antioquia;1;0,333333333;0,333333333;1;1
16FN05;Biblioteca Pública Piloto;3;1;0,2;5;5
16FN05;Jardín Botánico;3;5;1;5;1
16FN05;Parque Explora;1;0,2;0,2;1;3
16FN05;Planetario;1;0,2;1;0,333333333;1
16FN06;Museo de Antioquia;1;3;5;0,333333333;0,2
16FN06;Biblioteca Pública Piloto;0,333333333;1;1;3;0,333333333
16FN06;Jardín Botánico;0,2;1;1;3;0,333333333
16FN06;Parque Explora;3;0,333333333;0,333333333;1;1
16FN06;Planetario;5;3;3;1;1
16FN07;Museo de Antioquia;1;1;0,333333333;0,2;0,333333333
16FN07;Biblioteca Pública Piloto;1;1;0,333333333;1;0,2
16FN07;Jardín Botánico;3;3;1;1;5
16FN07;Parque Explora;5;1;1;1;1
16FN07;Planetario;3;5;0,2;1;1
16FN08;Museo de Antioquia;1;1;0,333333333;0,333333333;0,333333333
16FN08;Biblioteca Pública Piloto;1;1;0,333333333;0,2;0,2
16FN08;Jardín Botánico;3;3;1;3;1
16FN08;Parque Explora;3;5;0,333333333;1;1
16FN08;Planetario;3;5;1;1;1
16FN09;Museo de Antioquia;1;3;0,2;0,2;0,2
16FN09;Biblioteca Pública Piloto;0,333333333;1;0,333333333;5;3
16FN09;Jardín Botánico;5;3;1;0,2;3
16FN09;Parque Explora;5;0,2;5;1;5
16FN09;Planetario;5;0,333333333;0,333333333;0,2;1
16FN10;Museo de Antioquia;1;1;0,333333333;1;3
16FN10;Biblioteca Pública Piloto;1;1;3;0,2;3
16FN10;Jardín Botánico;3;0,333333333;1;5;3
16FN10;Parque Explora;1;5;0,2;1;0,333333333
16FN10;Planetario;0,333333333;0,333333333;0,333333333;3;1
16IN11;Museo de Antioquia;1;0,2;0,333333333;3;5
16IN11;Biblioteca Pública Piloto;5;1;3;0,2;3
16IN11;Jardín Botánico;3;0,333333333;1;0,2;5
16IN11;Parque Explora;0,333333333;5;5;1;0,333333333
16IN11;Planetario;0,2;0,333333333;0,2;3;1
16IN12;Museo de Antioquia;1;3;5;0,333333333;5
16IN12;Biblioteca Pública Piloto;0,333333333;1;0,2;5;0,333333333
16IN12;Jardín Botánico;0,2;5;1;3;0,333333333
16IN12;Parque Explora;3;0,2;0,333333333;1;3
16IN12;Planetario;0,2;3;3;0,333333333;1
16IN13;Museo de Antioquia;1;0,333333333;0,111111111;0,142857143;0,333333333
16IN13;Biblioteca Pública Piloto;3;1;3;5;0,2
16IN13;Jardín Botánico;9;0,333333333;1;3;0,333333333
16IN13;Parque Explora;7;0,2;0,333333333;1;5
16IN13;Planetario;3;5;3;0,2;1
16IN14;Museo de Antioquia;1;0,333333333;3;3;1
16IN14;Biblioteca Pública Piloto;3;1;3;5;1
16IN14;Jardín Botánico;0,333333333;0,333333333;1;1;1
16IN14;Parque Explora;0,333333333;0,2;1;1;1
16IN14;Planetario;1;1;1;1;1
16IN15;Museo de Antioquia;1;3;0,2;3;5
16IN15;Biblioteca Pública Piloto;0,333333333;1;0,142857143;1;1
16IN15;Jardín Botánico;5;7;1;5;7
16IN15;Parque Explora;0,333333333;1;0,2;1;1
16IN15;Planetario;0,2;1;0,142857143;1;1
16IN16;Museo de Antioquia;1;9;9;0,111111111;0,111111111
16IN16;Biblioteca Pública Piloto;0,111111111;1;0,111111111;0,111111111;0,111111111
16IN16;Jardín Botánico;0,111111111;9;1;0,111111111;0,111111111
16IN16;Parque Explora;9;9;9;1;0,111111111
16IN16;Planetario;9;9;9;9;1
16IN17;Museo de Antioquia;1;0,2;0,142857143;0,142857143;0,142857143
16IN17;Biblioteca Pública Piloto;5;1;0,142857143;0,142857143;0,142857143
16IN17;Jardín Botánico;7;7;1;7;7
16IN17;Parque Explora;7;7;0,142857143;1;1
16IN17;Planetario;7;7;0,142857143;1;1
16IE18;Museo de Antioquia;1;1;1;1;1
16IE18;Biblioteca Pública Piloto;1;1;1;1;1
16IE18;Jardín Botánico;1;1;1;1;1
16IE18;Parque Explora;1;1;1;1;1
16IE18;Planetario;1;1;1;1;1
16IE19;Museo de Antioquia;1;1;0,333333333;5;0,2
16IE19;Biblioteca Pública Piloto;1;1;3;3;5
16IE19;Jardín Botánico;3;0,333333333;1;3;5
16IE19;Parque Explora;0,2;0,333333333;0,333333333;1;0,333333333
16IE19;Planetario;5;0,2;0,2;3;1
16IN20;Museo de Antioquia;1;3;0,333333333;0,333333333;0,333333333
16IN20;Biblioteca Pública Piloto;0,333333333;1;0,333333333;0,333333333;0,333333333
16IN20;Jardín Botánico;3;3;1;0,333333333;0,333333333
16IN20;Parque Explora;3;3;3;1;3
16IN20;Planetario;3;3;3;0,333333333;1
16FN21;Museo de Antioquia;1;0,333333333;1;0,333333333;5
16FN21;Biblioteca Pública Piloto;3;1;3;5;0,333333333
16FN21;Jardín Botánico;1;0,333333333;1;1;1
16FN21;Parque Explora;3;0,2;1;1;3
16FN21;Planetario;0,2;3;1;0,333333333;1
16FN22;Museo de Antioquia;1;0,333333333;0,333333333;3;3
16FN22;Biblioteca Pública Piloto;3;1;0,333333333;3;3
16FN22;Jardín Botánico;3;3;1;3;5
16FN22;Parque Explora;0,333333333;0,333333333;0,333333333;1;0,333333333
16FN22;Planetario;0,333333333;0,333333333;0,2;3;1
16FN23;Museo de Antioquia;1;5;0,142857143;0,333333333;0,333333333
16FN23;Biblioteca Pública Piloto;0,2;1;0,111111111;0,142857143;0,142857143
16FN23;Jardín Botánico;7;9;1;7;3
16FN23;Parque Explora;3;7;0,142857143;1;5
16FN23;Planetario;3;7;0,333333333;0,2;1
16FN24;Museo de Antioquia;1;0,333333333;0,2;0,2;0,2
16FN24;Biblioteca Pública Piloto;3;1;0,333333333;0,333333333;0,2
16FN24;Jardín Botánico;5;3;1;0,333333333;3
16FN24;Parque Explora;5;3;3;1;5
16FN24;Planetario;5;5;0,333333333;0,2;1
16FN25;Museo de Antioquia;1;3;5;1;3
16FN25;Biblioteca Pública Piloto;0,333333333;1;0,2;3;0,2
16FN25;Jardín Botánico;0,2;5;1;0,333333333;0,333333333
16FN25;Parque Explora;1;0,333333333;3;1;0,333333333
16FN25;Planetario;0,333333333;5;3;3;1
17IE01;Museo de Antioquia;1;5;7;7;7
17IE01;Biblioteca Pública Piloto;0,2;1;5;5;5
17IE01;Jardín Botánico;0,142857143;0,2;1;3;3
17IE01;Parque Explora;0,142857143;0,2;0,333333333;1;1
17IE01;Planetario;0,142857143;0,2;0,333333333;1;1
17IE02;Museo de Antioquia;1;1;1;1;1
17IE02;Biblioteca Pública Piloto;1;1;1;1;1
17IE02;Jardín Botánico;1;1;1;1;1
17IE02;Parque Explora;1;1;1;1;1
17IE02;Planetario;1;1;1;1;1
17IE03;Museo de Antioquia;1;1;1;1;1
17IE03;Biblioteca Pública Piloto;1;1;1;1;1
17IE03;Jardín Botánico;1;1;1;1;1
17IE03;Parque Explora;1;1;1;1;1
17IE03;Planetario;1;1;1;1;1
17IN04;Museo de Antioquia;1;3;5;5;5
17IN04;Biblioteca Pública Piloto;0,333333333;1;5;5;5
17IN04;Jardín Botánico;0,2;0,2;1;3;1
17IN04;Parque Explora;0,2;0,2;0,333333333;1;1
17IN04;Planetario;0,2;0,2;1;1;1
17IN05;Museo de Antioquia;1;5;7;7;7
17IN05;Biblioteca Pública Piloto;0,2;1;3;5;5
17IN05;Jardín Botánico;0,142857143;0,333333333;1;5;5
17IN05;Parque Explora;0,142857143;0,2;0,2;1;1
17IN05;Planetario;0,142857143;0,2;0,2;1;1
17IN06;Museo de Antioquia;1;0,333333333;0,333333333;0,333333333;0,333333333
17IN06;Biblioteca Pública Piloto;3;1;3;0,333333333;3
17IN06;Jardín Botánico;3;0,333333333;1;0,333333333;3
17IN06;Parque Explora;3;3;3;1;3
17IN06;Planetario;3;0,333333333;0,333333333;0,333333333;1
17IN07;Museo de Antioquia;1;9;0,111111111;0,111111111;0,111111111
17IN07;Biblioteca Pública Piloto;0,111111111;1;7;0,142857143;0,111111111
17IN07;Jardín Botánico;9;0,142857143;1;0,111111111;9
17IN07;Parque Explora;9;7;9;1;9
17IN07;Planetario;9;9;0,111111111;0,111111111;1
17IE09;Museo de Antioquia;1;9;7;9;7
17IE09;Biblioteca Pública Piloto;0,111111111;1;0,2;0,2;0,2
17IE09;Jardín Botánico;0,142857143;5;1;0,142857143;7
17IE09;Parque Explora;0,111111111;5;7;1;5
17IE09;Planetario;0,142857143;5;0,142857143;0,2;1
17IE10;Museo de Antioquia;1;1;1;1;1
17IE10;Biblioteca Pública Piloto;1;1;1;1;1
17IE10;Jardín Botánico;1;1;1;1;1
17IE10;Parque Explora;1;1;1;1;1
17IE10;Planetario;1;1;1;1;1
17FN11;Museo de Antioquia;1;5;0,142857143;7;5
17FN11;Biblioteca Pública Piloto;0,2;1;0,2;5;3
17FN11;Jardín Botánico;7;5;1;3;3
17FN11;Parque Explora;0,142857143;0,2;0,333333333;1;1
17FN11;Planetario;0,2;0,333333333;0,333333333;1;1
17FN12;Museo de Antioquia;1;5;5;3;5
17FN12;Biblioteca Pública Piloto;0,2;1;3;3;3
17FN12;Jardín Botánico;0,2;0,333333333;1;0,333333333;3
17FN12;Parque Explora;0,333333333;0,333333333;3;1;1
17FN12;Planetario;0,2;0,333333333;0,333333333;1;1
17FN13;Museo de Antioquia;1;3;5;3;3
17FN13;Biblioteca Pública Piloto;0,333333333;1;5;3;3
17FN13;Jardín Botánico;0,2;0,2;1;3;3
17FN13;Parque Explora;0,333333333;0,333333333;0,333333333;1;1
17FN13;Planetario;0,333333333;0,333333333;0,333333333;1;1
17FN14;Museo de Antioquia;1;5;3;5;5
17FN14;Biblioteca Pública Piloto;0,2;1;1;5;5
17FN14;Jardín Botánico;0,333333333;1;1;3;3
17FN14;Parque Explora;0,2;0,2;0,333333333;1;3
17FN14;Planetario;0,2;0,2;0,333333333;0,333333333;1
17FN15;Museo de Antioquia;1;5;3;3;3
17FN15;Biblioteca Pública Piloto;0,2;1;3;3;3
17FN15;Jardín Botánico;0,333333333;0,333333333;1;3;3
17FN15;Parque Explora;0,333333333;0,333333333;0,333333333;1;3
17FN15;Planetario;0,333333333;0,333333333;0,333333333;0,333333333;1
17FN16;Museo de Antioquia;1;1;5;1;1
17FN16;Biblioteca Pública Piloto;1;1;1;1;1
17FN16;Jardín Botánico;0,2;1;1;1;1
17FN16;Parque Explora;1;1;1;1;1
17FN16;Planetario;1;1;1;1;1
17FN18;Museo de Antioquia;1;3;3;3;5
17FN18;Biblioteca Pública Piloto;0,333333333;1;5;3;3
17FN18;Jardín Botánico;0,333333333;0,2;1;1;3
17FN18;Parque Explora;0,333333333;0,333333333;1;1;1
17FN18;Planetario;0,2;0,333333333;0,333333333;1;1
17FN19;Museo de Antioquia;1;5;5;5;5
17FN19;Biblioteca Pública Piloto;0,2;1;3;3;3
17FN19;Jardín Botánico;0,2;0,333333333;1;5;5
17FN19;Parque Explora;0,2;0,333333333;0,2;1;1
17FN19;Planetario;0,2;0,333333333;0,2;1;1
17FN20;Museo de Antioquia;1;3;3;3;3
17FN20;Biblioteca Pública Piloto;0,333333333;1;3;3;3
17FN20;Jardín Botánico;0,333333333;0,333333333;1;5;3
17FN20;Parque Explora;0,333333333;0,333333333;0,2;1;1
17FN20;Planetario;0,333333333;0,333333333;0,333333333;1;1
17FN21;Museo de Antioquia;1;0,2;5;0,2;0,333333333
17FN21;Biblioteca Pública Piloto;5;1;5;7;5
17FN21;Jardín Botánico;0,2;0,2;1;0,333333333;5
17FN21;Parque Explora;5;0,142857143;3;1;5
17FN21;Planetario;0,333333333;0,2;0,2;0,2;1
17FN22;Museo de Antioquia;1;3;5;5;5
17FN22;Biblioteca Pública Piloto;0,333333333;1;5;5;5
17FN22;Jardín Botánico;0,2;0,2;1;3;3
17FN22;Parque Explora;0,2;0,2;0,333333333;1;1
17FN22;Planetario;0,2;0,2;0,333333333;1;1
17FN23;Museo de Antioquia;1;3;3;5;5
17FN23;Biblioteca Pública Piloto;0,333333333;1;0,333333333;3;3
17FN23;Jardín Botánico;0,333333333;3;1;3;3
17FN23;Parque Explora;0,2;0,333333333;0,333333333;1;1
17FN23;Planetario;0,2;0,333333333;0,333333333;1;1
17FN24;Museo de Antioquia;1;3;5;5;5
17FN24;Biblioteca Pública Piloto;0,333333333;1;5;5;5
17FN24;Jardín Botánico;0,2;0,2;1;3;3
17FN24;Parque Explora;0,2;0,2;0,333333333;1;3
17FN24;Planetario;0,2;0,2;0,333333333;0,333333333;1
17FN25;Museo de Antioquia;1;3;3;5;5
17FN25;Biblioteca Pública Piloto;0,333333333;1;3;3;3
17FN25;Jardín Botánico;0,333333333;0,333333333;1;0,333333333;3
17FN25;Parque Explora;0,2;0,333333333;3;1;3
17FN25;Planetario;0,2;0,333333333;0,333333333;0,333333333;1
18FN01;Museo de Antioquia;1;0,333333333;0,142857143;0,142857143;0,2
18FN01;Biblioteca Pública Piloto;3;1;0,142857143;0,333333333;1
18FN01;Jardín Botánico;7;7;1;7;9
18FN01;Parque Explora;7;3;0,142857143;1;1
18FN01;Planetario;5;1;0,111111111;1;1
18FN02;Museo de Antioquia;1;0,142857143;0,142857143;0,142857143;1
18FN02;Biblioteca Pública Piloto;7;1;0,142857143;0,142857143;7
18FN02;Jardín Botánico;7;7;1;0,2;0,2
18FN02;Parque Explora;7;7;5;1;7
18FN02;Planetario;1;0,142857143;5;0,142857143;1
18FN04 ;Museo de Antioquia;1;1;0,333333333;0,333333333;1
18FN04 ;Biblioteca Pública Piloto;1;1;0,2;0,333333333;0,333333333
18FN04 ;Jardín Botánico;3;5;1;1;0,333333333
18FN04 ;Parque Explora;3;3;3;1;2
18FN04 ;Planetario;1;3;3;0,5;1
18FN05;Museo de Antioquia;1;1;0,333333333;0,166666667;0,166666667
18FN05;Biblioteca Pública Piloto;1;1;1;1;1
18FN05;Jardín Botánico;3;1;1;0,333333333;0,333333333
18FN05;Parque Explora;6;1;3;1;1
18FN05;Planetario;6;3;3;1;1
18FN06;Museo de Antioquia;1;0,2;0,2;1;1
18FN06;Biblioteca Pública Piloto;5;1;0,2;5;5
18FN06;Jardín Botánico;5;5;1;5;5
18FN06;Parque Explora;1;0,2;0,2;1;1
18FN06;Planetario;1;5;5;1;1
18FN07;Museo de Antioquia;1;0,125;0,125;0,111111111;8
18FN07;Biblioteca Pública Piloto;8;1;8;0,111111111;8
18FN07;Jardín Botánico;8;0,125;1;0,111111111;8
18FN07;Parque Explora;9;9;9;1;7
18FN07;Planetario;0,125;0,125;0,125;0,142857143;1
18FN09;Museo de Antioquia;1;1;0,2;7;7
18FN09;Biblioteca Pública Piloto;1;1;1;1;1
18FN09;Jardín Botánico;5;1;1;9;9
18FN09;Parque Explora;0,142857143;1;0,111111111;1;0,2
18FN09;Planetario;0,142857143;1;0,111111111;5;1
18FN10;Museo de Antioquia;1;1;0,142857143;0,142857143;0,333333333
18FN10;Biblioteca Pública Piloto;1;1;1;1;1
18FN10;Jardín Botánico;7;1;1;3;6
18FN10;Parque Explora;7;1;0,333333333;1;2
18FN10;Planetario;3;1;0,166666667;0,5;1
18FN11;Museo de Antioquia;1;9;0,333333333;0,333333333;5
18FN11;Biblioteca Pública Piloto;0,111111111;1;0,142857143;0,166666667;0,333333333
18FN11;Jardín Botánico;3;7;1;1;3
18FN11;Parque Explora;3;6;1;1;5
18FN11;Planetario;0,2;3;0,333333333;0,2;1
18FN12;Museo de Antioquia;1;3;0,111111111;0,333333333;1
18FN12;Biblioteca Pública Piloto;0,333333333;1;0,111111111;0,166666667;0,333333333
18FN12;Jardín Botánico;9;9;1;0,5;0,2
18FN12;Parque Explora;3;6;2;1;1
18FN12;Planetario;1;3;5;1;1
18FN13;Museo de Antioquia;1;5;0,142857143;0,111111111;0,142857143
18FN13;Biblioteca Pública Piloto;0,2;1;0,142857143;0,111111111;0,142857143
18FN13;Jardín Botánico;7;9;1;0,333333333;1
18FN13;Parque Explora;9;9;3;1;3
18FN13;Planetario;7;7;1;0,333333333;1
18FN14;Museo de Antioquia;1;5;0,142857143;0,2;0,2
18FN14;Biblioteca Pública Piloto;0,2;1;0,333333333;0,5;0,333333333
18FN14;Jardín Botánico;7;3;1;1;7
18FN14;Parque Explora;5;2;1;1;1
18FN14;Planetario;5;3;0,142857143;1;1
18IN15;Museo de Antioquia;1;1;1;5;1
18IN15;Biblioteca Pública Piloto;1;1;1;7;1
18IN15;Jardín Botánico;1;1;1;3;3
18IN15;Parque Explora;0,2;0,142857143;0,333333333;1;0,2
18IN15;Planetario;1;1;0,333333333;5;1
18IE16;Museo de Antioquia;1;1;0,333333333;0,2;1
18IE16;Biblioteca Pública Piloto;1;1;1;1;1
18IE16;Jardín Botánico;3;1;1;0,333333333;1
18IE16;Parque Explora;5;1;3;1;1
18IE16;Planetario;1;1;1;1;1
18IE17;Museo de Antioquia;1;1;0,2;1;1
18IE17;Biblioteca Pública Piloto;1;1;1;1;1
18IE17;Jardín Botánico;5;1;1;5;7
18IE17;Parque Explora;1;1;0,2;1;1
18IE17;Planetario;1;1;0,142857143;1;1
18IE18;Museo de Antioquia;1;1;0,25;1;1
18IE18;Biblioteca Pública Piloto;4;1;1;1;1
18IE18;Jardín Botánico;1;1;1;1;1
18IE18;Parque Explora;1;1;1;1;1
18IE18;Planetario;1;1;1;1;1
18IE19;Museo de Antioquia;1;1;1;1;1
18IE19;Biblioteca Pública Piloto;1;1;1;1;1
18IE19;Jardín Botánico;1;1;1;1;1
18IE19;Parque Explora;1;1;1;1;1
18IE19;Planetario;1;1;1;1;1
18IN20 ;Museo de Antioquia;1;5;0,2;0,2;0,2
18IN20 ;Biblioteca Pública Piloto;0,2;1;0,2;0,2;0,2
18IN20 ;Jardín Botánico;5;5;1;0,166666667;0,166666667
18IN20 ;Parque Explora;5;5;6;1;0,2
18IN20 ;Planetario;5;5;5;5;1
18IE21;Museo de Antioquia;1;1;3;1;1
18IE21;Biblioteca Pública Piloto;1;1;1;1;1
18IE21;Jardín Botánico;0,333333333;1;1;1;1
18IE21;Parque Explora;1;1;1;1;1
18IE21;Planetario;1;1;1;1;1
18IN23;Museo de Antioquia;1;1;5;1;1
18IN23;Biblioteca Pública Piloto;1;1;3;1;3
18IN23;Jardín Botánico;0,2;0,333333333;1;7;7
18IN23;Parque Explora;1;1;7;1;0,333333333
18IN23;Planetario;1;0,333333333;0,142857143;3;1
18IN24;Museo de Antioquia;1;1;7;7;1
18IN24;Biblioteca Pública Piloto;1;1;1;1;1
18IN24;Jardín Botánico;0,142857143;1;1;0,142857143;1
18IN24;Parque Explora;0,142857143;1;7;1;1
18IN24;Planetario;1;1;1;1;1
18FN25;Museo de Antioquia;1;0,333333333;0,142857143;0,333333333;1
18FN25;Biblioteca Pública Piloto;3;1;0,333333333;0,2;1
18FN25;Jardín Botánico;7;3;1;3;1
18FN25;Parque Explora;3;5;0,333333333;1;1
18FN25;Planetario;1;1;1;1;1
19IN02;Museo de Antioquia;1;0,166666667;6;0,125;0,111111111
19IN02;Biblioteca Pública Piloto;6;1;8;0,111111111;8
19IN02;Jardín Botánico;0,166666667;0,125;1;0,142857143;0,25
19IN02;Parque Explora;8;9;7;1;0,125
19IN02;Planetario;9;0,125;4;8;1
19IN05;Museo de Antioquia;1;1;9;7;9
19IN05;Biblioteca Pública Piloto;0,111111111;1;1;1;1
19IN05;Jardín Botánico;0,111111111;1;1;7;9
19IN05;Parque Explora;0,142857143;1;0,142857143;1;9
19IN05;Planetario;0,111111111;1;0,111111111;0,111111111;1
19IN07;Museo de Antioquia;1;1;0,142857143;9;0,142857143
19IN07;Biblioteca Pública Piloto;1;1;1;1;1
19IN07;Jardín Botánico;7;1;1;9;7
19IN07;Parque Explora;0,111111111;1;0,111111111;1;7
19IN07;Planetario;7;1;0,142857143;0,142857143;1
19FN10;Museo de Antioquia;1;0,142857143;0,111111111;0,111111111;1
19FN10;Biblioteca Pública Piloto;7;1;1;0,2;1
19FN10;Jardín Botánico;9;1;1;0,111111111;1
19FN10;Parque Explora;9;5;9;1;1
19FN10;Planetario;1;1;1;1;1
19FN11;Museo de Antioquia;1;1;0,111111111;0,111111111;0,142857143
19FN11;Biblioteca Pública Piloto;1;1;1;1;1
19FN11;Jardín Botánico;9;1;1;7;9
19FN11;Parque Explora;9;1;0,142857143;1;7
19FN11;Planetario;7;1;0,111111111;0,142857143;1
19FN14;Museo de Antioquia;1;1;0,111111111;9;9
19FN14;Biblioteca Pública Piloto;1;1;1;1;1
19FN14;Jardín Botánico;9;1;1;9;9
19FN14;Parque Explora;0,111111111;1;0,111111111;1;7
19FN14;Planetario;0,111111111;1;0,111111111;0,142857143;1
19FN15;Museo de Antioquia;1;8;0,166666667;0,166666667;0,2
19FN15;Biblioteca Pública Piloto;0,125;1;0,125;0,166666667;0,166666667
19FN15;Jardín Botánico;6;8;1;4;0,2
19FN15;Parque Explora;6;6;0,25;1;0,25
19FN15;Planetario;5;6;5;4;1
19FN16;Museo de Antioquia;1;1;1;0,111111111;0,111111111
19FN16;Biblioteca Pública Piloto;1;1;1;1;1
19FN16;Jardín Botánico;1;1;1;1;1
19FN16;Parque Explora;9;1;1;1;8
19FN16;Planetario;9;1;1;0,125;1
19FN18;Museo de Antioquia;1;1;0,111111111;0,111111111;1
19FN18;Biblioteca Pública Piloto;1;1;1;1;1
19FN18;Jardín Botánico;9;2;1;9;1
19FN18;Parque Explora;9;1;0,111111111;1;1
19FN18;Planetario;1;1;1;1;1
19FN19;Museo de Antioquia;1;1;0,142857143;0,125;0,111111111
19FN19;Biblioteca Pública Piloto;1;1;1;1;1
19FN19;Jardín Botánico;7;1;1;0,125;0,111111111
19FN19;Parque Explora;8;1;8;1;9
19FN19;Planetario;9;1;9;0,111111111;1
19FN20;Museo de Antioquia;1;0,125;0,111111111;0,111111111;1
19FN20;Biblioteca Pública Piloto;8;1;0,125;0,111111111;1
19FN20;Jardín Botánico;9;8;1;0,142857143;1
19FN20;Parque Explora;9;9;7;1;1
19FN20;Planetario;1;1;1;1;1
19FN21;Museo de Antioquia;1;1;0,111111111;1;1
19FN21;Biblioteca Pública Piloto;1;1;1;1;1
19FN21;Jardín Botánico;9;1;1;1;1
19FN21;Parque Explora;1;1;1;1;1
19FN21;Planetario;1;1;1;1;1
19FN22;Museo de Antioquia;1;1;9;1;1
19FN22;Biblioteca Pública Piloto;1;1;1;1;1
19FN22;Jardín Botánico;0,111111111;1;1;1;1
19FN22;Parque Explora;1;1;1;1;1
19FN22;Planetario;1;1;1;1;1
19FN23;Museo de Antioquia;1;1;0,111111111;0,111111111;0,111111111
19FN23;Biblioteca Pública Piloto;1;1;1;1;1
19FN23;Jardín Botánico;9;1;1;0,111111111;8
19FN23;Parque Explora;9;1;9;1;0,111111111
19FN23;Planetario;9;1;0,125;9;1
19FN24;Museo de Antioquia;1;5;0,333333333;0,2;1
19FN24;Biblioteca Pública Piloto;0,2;1;0,2;0,142857143;1
19FN24;Jardín Botánico;3;5;1;0,2;1
19FN24;Parque Explora;5;7;5;1;1
19FN24;Planetario;1;1;1;1;1
19FN25;Museo de Antioquia;1;1;0,2;0,2;0,142857143
19FN25;Biblioteca Pública Piloto;1;1;1;1;1
19FN25;Jardín Botánico;5;1;1;0,2;0,142857143
19FN25;Parque Explora;5;1;5;1;0,142857143
19FN25;Planetario;7;1;7;7;1
20FN01;Museo de Antioquia;1;0,333333333;0,333333333;0,111111111;0,111111111
20FN01;Biblioteca Pública Piloto;3;1;0,142857143;0,142857143;0,333333333
20FN01;Jardín Botánico;3;7;1;5;5
20FN01;Parque Explora;9;7;0,2;1;0,111111111
20FN01;Planetario;9;3;0,2;9;1
20FN02;Museo de Antioquia;1;7;0,333333333;0,333333333;7
20FN02;Biblioteca Pública Piloto;0,142857143;1;0,111111111;0,142857143;0,333333333
20FN02;Jardín Botánico;3;9;1;9;5
20FN02;Parque Explora;3;7;0,111111111;1;0,2
20FN02;Planetario;7;3;0,2;5;1
20FN03;Museo de Antioquia;1;5;0,142857143;0,333333333;0,333333333
20FN03;Biblioteca Pública Piloto;0,2;1;9;0,333333333;0,2
20FN03;Jardín Botánico;7;0,111111111;1;0,333333333;0,142857143
20FN03;Parque Explora;3;3;3;1;0,2
20FN03;Planetario;3;5;7;5;1
20FN04;Museo de Antioquia;1;5;5;0,142857143;1
20FN04;Biblioteca Pública Piloto;0,2;1;1;0,333333333;0,2
20FN04;Jardín Botánico;0,2;1;1;0,333333333;1
20FN04;Parque Explora;7;3;3;1;5
20FN04;Planetario;1;5;1;0,2;1
20FN05;Museo de Antioquia;1;5;1;0,2;3
20FN05;Biblioteca Pública Piloto;0,2;1;0,333333333;0,142857143;0,333333333
20FN05;Jardín Botánico;1;3;1;0,142857143;5
20FN05;Parque Explora;5;7;7;1;9
20FN05;Planetario;0,333333333;3;0,2;0,111111111;1
20FN06;Museo de Antioquia;1;5;0,111111111;0,333333333;5
20FN06;Biblioteca Pública Piloto;0,2;1;0,142857143;0,333333333;5
20FN06;Jardín Botánico;9;7;1;0,2;3
20FN06;Parque Explora;3;3;5;1;3
20FN06;Planetario;0,2;0,2;0,333333333;0,333333333;1
20FN07;Museo de Antioquia;1;5;7;0,2;0,142857143
20FN07;Biblioteca Pública Piloto;0,2;1;0,142857143;0,142857143;0,2
20FN07;Jardín Botánico;0,142857143;7;1;0,142857143;0,2
20FN07;Parque Explora;5;7;7;1;0,142857143
